id_product,nombre_prestashop,nombre_erp,referencia,ean13,codigo_match,unidad_erp,unidad_mariadb_inferida,factor_conversion_precio,inventario_erp_192_168_0_231,inventario_para_mariadb,inventario_mariadb,pendiente,final_sync,precio_mariadb,precio_erp,precio_para_mariadb,otras_listas_precios_erp,servidor_sync,accion
146,"Mazorca X500 gr","","64","000064","64","","",1.000000,SIN_MATCH,SIN_MATCH,587,0,SIN_MATCH,2650.00,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
147,"Lechuga Hidropónica Paquete","","59","000059","59","","",1.000000,SIN_MATCH,SIN_MATCH,294,0,SIN_MATCH,1950.00,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
148,"Zanahoria X500 gr","","56","000056","56","","",1.000000,SIN_MATCH,SIN_MATCH,999,0,SIN_MATCH,2150.00,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
149,"Yuca X500gr","PASABOCAS SUPER RICAS 300G 12U","55","000055","55","PAQ","PAQ",1.000000,123,123,2945,0,123,2700.00,18800.00,18800.00,"Lista 1: 18800.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
151,"Pimentón Común  X500 gr","","49","000049","49","","",1.000000,SIN_MATCH,SIN_MATCH,541,0,SIN_MATCH,2400.00,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
152,"Pepino Soplado X500 gr","","47","000047","47","","",1.000000,SIN_MATCH,SIN_MATCH,1397,0,SIN_MATCH,3150.00,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
153,"Pepino Cohombro X500gr","","46","000046","46","","",1.000000,SIN_MATCH,SIN_MATCH,668,0,SIN_MATCH,1400.00,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
154,"Papa Criolla X500 gr","","41","000041","41","","",1.000000,SIN_MATCH,SIN_MATCH,1051,0,SIN_MATCH,4250.00,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
155,"Brócoli x500 gr","","13","000013","13","","",1.000000,SIN_MATCH,SIN_MATCH,427,0,SIN_MATCH,2450.00,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
156,"Habichuela X500gr","","11","000011","11","","",1.000000,SIN_MATCH,SIN_MATCH,618,0,SIN_MATCH,2400.00,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
157,"Plátano Hartón Maduro o Verde X500gr","","8","00008","8","","",1.000000,SIN_MATCH,SIN_MATCH,1242,0,SIN_MATCH,2150.00,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
158,"Café Aroma Instantáneo X170gr","CAFÉ  AROMA 150G INSTANTANEO CJAX12U","4348","7707199660741","4348","UND","UND",1.000000,77,77,81,0,77,22809.52,23950.00,23950.00,"Lista 1: 23950.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
159,"Café Aroma Instantáneo X50gr","CAFÉ  AROMA 45G INSTANTANEO CJAX24","2939","7707199660345","2939","UND","UND",1.000000,73,73,74,0,73,8047.62,8450.00,8450.00,"Lista 1: 8450.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
160,"Café Aroma Instantáneo X85gr","CAFÉ  AROMA 85G INSTANTANEO CJAX24","2938","7707199660352","7707199660352","UND","UND",1.000000,53,53,55,0,53,15714.29,16500.00,16500.00,"Lista 1: 16500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
162,"Café Buendía Clásico X170gr","","19851","7707211630929","19851","","",1.000000,SIN_MATCH,SIN_MATCH,109,0,SIN_MATCH,31904.76,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
163,"Café Buendía Clásico X85gr","CAFÉ  BUENDIA  85G CLASICO CJAX12U","18747","7707211630912","7707211630912","FCO","FCO",1.000000,65,65,65,0,65,20571.43,21600.00,21600.00,"Lista 1: 21600.00000000",192.168.0.231,ACTUALIZAR_PRECIO
165,"Café Colcafé Clásico Instantáneo X42gr","CAFE COLCAFE 42G CLASICO CJAX12U","2623","7702032114016","7702032114016","UND","UND",1.000000,63,63,63,0,63,9047.62,9500.00,9500.00,"Lista 1: 9500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
166,"Café Colcafé Clásico Instantáneo X85gr","CAFE COLCAFE 85G CLASICO CJAX12U","2624","7702032253135","7702032253135","UND","UND",1.000000,5,5,53,0,5,18190.48,19100.00,19100.00,"Lista 1: 19100.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
170,"Café Colcafé Granulado Intenso X170gr","CAFE COLCAFE 170G GRANULADO CJAX12U","13104","7702032104383","7702032104383","FCO","FCO",1.000000,29,29,29,0,29,29047.62,30500.00,30500.00,"Lista 1: 30500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
172,"Café Colcafé Granulado Intenso X85gr","CAFE COLCAFE 85G GRANULADO CJAX12U","4021","7702032104376","7702032104376","FCO","FCO",1.000000,12,12,14,0,12,16666.67,17500.00,17500.00,"Lista 1: 17500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
175,"Café Nescafé Artesano Risaralda X85gr","CAFE NESCAFE  85G ARTESANO RISARALDA CJAX12U","18501","7702024073772","7702024073772","UND","UND",1.000000,0,0,0,0,0,18190.48,19100.00,19100.00,"Lista 1: 19100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
178,"Café Nescafe Dolca X47 gr","CAF NESCAFE DOLC 47GR","7673","7702024666530","7673","UND","UND",1.000000,44,44,44,0,44,8666.67,9100.00,9100.00,"Lista 1: 9100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
181,"Café Nescafé Tradición X170gr","CAFE NESCAFE 170G TRADICIONAL CJAX12U","3008","7702024005803","7702024005803","UND","UND",1.000000,125,125,124,0,125,33285.71,34950.00,34950.00,"Lista 1: 34950.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
182,"Café Nescafé Tradición X50gr","CAFE NESCAFE 50G TRADICIONAL CJAX24U","3009","7702024004677","7702024004677","UND","UND",1.000000,105,105,105,0,105,11619.05,12200.00,12200.00,"Lista 1: 12200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
183,"Café Nescafé Tradición X85gr","CAFE NESCAFE 85G TRADICIONAL CJAX18U","3007","7702024005780","7702024005780","UND","UND",1.000000,58,58,58,0,58,17619.05,18500.00,18500.00,"Lista 1: 18500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
185,"Café Oma Liofilizado X100gr","CAFE OMA 100G LIOFILIZADO","21143","7702747008822","7702747008822","FCO","FCO",1.000000,0,0,0,0,0,24380.95,25600.00,25600.00,"Lista 1: 25600.00000000",192.168.0.231,ACTUALIZAR_PRECIO
188,"Café Águila Roja X250gr","CAFE AGUILA ROJA 250G","3266","7702040027001","7702040027001","CJA","CJA",1.000000,0,0,0,0,0,14238.10,14950.00,14950.00,"Lista 1: 14950.00000000",192.168.0.231,ACTUALIZAR_PRECIO
189,"Café La Bastilla X390gr","CAFE BASTILLA 390G","27422","7702032118762","7702032118762","UND","UND",1.000000,88,88,148,0,88,19238.10,20200.00,20200.00,"Lista 1: 20200.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
190,"Café Lukafe Intenso X400gr","CAFE LUKAFE 400G INTENSO PACX24U","27403","7702088207205","7702088207205","UND","UND",1.000000,132,132,131,0,132,21095.24,22150.00,22150.00,"Lista 1: 22150.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
191,"Café Matiz Ambar X340gr","CAFE MATIZ 340G AMBAR","22112","7702032111039","7702032111039","UND","UND",1.000000,0,0,0,0,0,27571.43,28950.00,28950.00,"Lista 1: 28950.00000000",192.168.0.231,ACTUALIZAR_PRECIO
192,"Café Matiz Escarlata X340gr","CAFE MATIZ 340G ESCARLATA","22114","7702032111046","7702032111046","UND","UND",1.000000,0,0,0,0,0,30666.67,32200.00,32200.00,"Lista 1: 32200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
197,"Café Oma Tradicional X454 gr","CAFE OMA 454G TRADICIONAL","21137","7702747000413","7702747000413","UND","UND",1.000000,204,204,204,0,204,22095.24,23200.00,23200.00,"Lista 1: 23200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
198,"Café Sello Rojo X125gr","CAFE SELLO ROJO 125G","2629","7702032252251","7702032252251","CJA","CJA",1.000000,0,0,0,0,0,7047.62,7400.00,7400.00,"Lista 1: 7400.00000000",192.168.0.231,ACTUALIZAR_PRECIO
199,"Café Sello Rojo X500gr","CAFE SELLO ROJO 500G","2631","7702032252114","7702032252114","CJA","CJA",1.000000,0,0,0,0,0,27323.81,28690.00,28690.00,"Lista 1: 28690.00000000",192.168.0.231,ACTUALIZAR_PRECIO
201,"Café Colcafé Vainilla X50gr","CAFE COLCAFE 50G VAINILLA CJAX12U","5300","7702032253074","7702032253074","UND","UND",1.000000,83,83,84,0,83,10952.38,11500.00,11500.00,"Lista 1: 11500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
206,"Colcafé Cappuccino Vainilla X270gr","CAPUCCINO COLCAFE 270G VAINILLA","16294","7702032118441","7702032118441","TAR","TAR",1.000000,0,0,13,0,0,21680.67,25800.00,25800.00,"Lista 1: 25800.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
207,"Instacrem Sobres X100","INSTA CREM 100 SOBRES","13694","7702354005610","7702354005610","PAQ","PAQ",1.000000,24,24,46,0,24,17638.66,20990.00,20990.00,"Lista 1: 20990.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
208,"Instacrem Original Resellable 430gr","INSTA CREM 430G ORIGINAL SOBRE","19064","7702354002114","7702354002114","UND","UND",1.000000,26,26,36,0,26,17016.81,20250.00,20250.00,"Lista 1: 20250.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
210,"Chocolate Choco Lyne Clásico Sin Endulzante X120gr","CHOCOLATE CHOCOLYNE 120G CLASICO SIN ENDULZANTE","13558","7702007077841","7702007077841","UND","UND",1.000000,32,32,31,0,32,11092.44,13200.00,13200.00,"Lista 1: 13200.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
213,"Chocolate Choco Lyne Polvo Splenda X200gr","CHOCOLATE CHOCOLYNE 200G SPLENDA PASTILLA","18658","7702007009873","7702007009873","UND","UND",1.000000,39,39,39,0,39,15210.08,18100.00,18100.00,"Lista 1: 18100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
215,"Chocolate Corona Tradicional X450gr","CHOCOLATE CORONA 450G 18 PASTILLA","14689","7702007084535","7702007084535","UND","UND",1.000000,2736,2736,2739,0,2736,13523.81,14200.00,14200.00,"Lista 1: 14200.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
216,"Chocolate Corona Clavos y Canela X450gr","CHOCOLATE CORONA 450G CLAVOS Y CANELA CJAX48","28330","7702007084542","7702007084542","UND","UND",1.000000,134,134,182,0,134,15523.81,16300.00,16300.00,"Lista 1: 16300.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
218,"Chocolate Corona Tradicional  X200gr","CHOCOLATE CORONA 200G PASTILLA","28050","7702007085471","7702007085471","UND","UND",1.000000,84,84,134,0,84,8714.29,9150.00,9150.00,"Lista 1: 9150.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
220,"Chocolate La Especial Vainilla X400gr","CHOCOLATE ESPECIAL 400G VAINILLA CJAX20","4025","7702007082616","7702007082616","UND","UND",1.000000,53,53,52,0,53,13285.71,13950.00,13950.00,"Lista 1: 13950.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
222,"Chocolate Mercaboy Tradicional X500gr","CHOCOLATE MERCABOY 500G CJAX50","2875","7707185810693","7707185810693","UND","UND",1.000000,1587,1587,1590,0,1587,10476.19,11000.00,11000.00,"Lista 1: 11000.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
224,"Chocolate Luker Tradicional X224G","CHOCOLATE LUKER 224G SIN AZUCAR","28175","7702088215491","7702088215491","UND","UND",1.000000,128,128,125,0,128,16666.67,17500.00,17500.00,"Lista 1: 17500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
225,"Chocolate Sol Tradicional X500gr","CHOCOLATE SOL 500G CJAX50","2942","7702088092054","7702088092054","CJA","CJA",1.000000,0,0,0,0,0,15904.76,16700.00,16700.00,"Lista 1: 16700.00000000",192.168.0.231,ACTUALIZAR_PRECIO
226,"Chocolate Sol 50 Más Suave X320gr","CHOCOLATE SOL 280G MENOS AZUCAR","15264","7702088190194","7702088190194","UND","UND",1.000000,139,139,138,0,139,14380.95,15100.00,15100.00,"Lista 1: 15100.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
227,"Chocolate Sol con Azúcar Cero Colesterol SuperPack X750gr","CHOCOLATE SOL 750G","19554","7702088199470","7702088199470","UND","UND",1.000000,87,87,90,0,87,23800.00,24990.00,24990.00,"Lista 1: 24990.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
228,"Chocolate Vita Chocolate X500gr","CHOCOLATE VITA CHOCOLATE 500G CJAX50","3299","7702648000017","7702648000017","UND","UND",1.000000,390,390,391,0,390,9476.19,9950.00,9950.00,"Lista 1: 9950.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
229,"Chocolate Choco Lyne Polvo con Splenda X120gr","","6815","7702007078008","6815","","",1.000000,SIN_MATCH,SIN_MATCH,33,0,SIN_MATCH,11722.69,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
231,"Chocolate Cocoa Superior Corona X230gr","COCOA CORONA 230G","2644","7702007031553","7702007031553","UND","UND",1.000000,57,57,57,0,57,13403.36,15950.00,15950.00,"Lista 1: 15950.00000000",192.168.0.231,ACTUALIZAR_PRECIO
233,"Cereal Flips Chocolate X120gr","CER FLIPS 120G CHOC","21518","7707200710342","7707200710342","UND","UND",1.000000,0,0,0,0,0,4453.78,5300.00,5300.00,"Lista 1: 5300.00000000",192.168.0.231,ACTUALIZAR_PRECIO
234,"Cereal Flips Dulce de Leche X120gr","CEREALES FLIPS 120G DULCE LECHE BOLSA","21515","7707200710359","7707200710359","UND","UND",1.000000,0,0,0,0,0,4453.78,5300.00,5300.00,"Lista 1: 5300.00000000",192.168.0.231,ACTUALIZAR_PRECIO
238,"Cereal Kellogg´s All Bran Original x400gr","CEREALES KELLOGGS 400G ALL BRAN CAJA CJAX24U","5110","7702103019165","7702103019165","CJA","CJA",1.000000,12,12,12,0,12,18655.46,22200.00,22200.00,"Lista 1: 22200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
241,"Cereal Kellog's Choco Krispis X520gr","","5068","7702103223692","5068","","",1.000000,SIN_MATCH,SIN_MATCH,51,0,SIN_MATCH,15546.22,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
243,"Cereal Kellogg´s Corn Flakes x200gr","CEREALES KELLOGGS 200G CORNFLAKES ORIGINAL CAJA","2877","7591057001025","7591057001025","CJA","CJA",1.000000,26,26,25,0,26,9151.26,10890.00,10890.00,"Lista 1: 10890.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
244,"Cereal Kellogg´s Corn Flakes x410gr","CEREALES KELLOGGS 410G CORNFLAKES ORIGINAL CAJA","5069","7591057001070","7591057001070","UND","UND",1.000000,68,68,69,0,68,15084.03,17950.00,17950.00,"Lista 1: 17950.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
246,"Cereal Kellogg´s Froot Loops X210gr","","4184","7702103002433","4184","","",1.000000,SIN_MATCH,SIN_MATCH,34,0,SIN_MATCH,9327.73,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
248,"Cereal Kellogg´s Froot Loops Sonic X200G","CEREALES KELLOGGS 200G FROOT LOOPS CAJA","21568","7702103129000","7702103129000","CJA","CJA",1.000000,46,46,46,0,46,11344.54,13500.00,13500.00,"Lista 1: 13500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
249,"Cereal Kellogg´s Musli Arándanos x275gr","CEREALES KELLOGGS 275G MUSLI CAJA","27663","7702103124302","7702103124302","UND","UND",1.000000,17,17,17,0,17,17647.06,21000.00,21000.00,"Lista 1: 21000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
256,"Cereal Trix x340gr","","21473","7501058634818","21473","","",1.000000,SIN_MATCH,SIN_MATCH,0,0,SIN_MATCH,17058.82,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
259,"Cereal Tosh Granola Crunchy Almendras x300gr","TOSH CEREALES 300G GRANOLA ALMENDRA CAJA","12452","7702007036558","7702007036558","UND","UND",1.000000,0,0,0,0,0,14957.98,17800.00,17800.00,"Lista 1: 17800.00000000",192.168.0.231,ACTUALIZAR_PRECIO
260,"Cereal Tosh Granola Crunchy Frutos Rojos Yogurt Griego x300gr","TOSH CEREALES 300G YOGURT GRIEGO CAJA","12453","7702007045413","7702007045413","UND","UND",1.000000,0,0,0,0,0,19747.90,23500.00,23500.00,"Lista 1: 23500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
261,"Cereales Buenos Días Arroz Achocolatado X1100 gr","CEREALES BUENOS DIAS 1.1KG ARROZ ACHOCOLATADO BOLSA CJAX8U","13121","7703357000664","7703357000664","PAQ","PAQ",1.000000,22,22,22,0,22,16890.76,20100.00,20100.00,"Lista 1: 20100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
263,"Cereales Buenos Días Hojuelas de Maíz Azucaradas 1100 gr","CEREALES BUENOS DIAS 1.1KL MAIZ AZUCARADA BOLSA","13122","7703357000657","7703357000657","PAQ","PAQ",1.000000,39,39,39,0,39,16890.76,20100.00,20100.00,"Lista 1: 20100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
264,"Cereales Buenos Días Hojuelas de Maíz Azucaradas X500 gr","CEREALES BUENOS DIAS 500G MAIZ AZUCARADA BOLSA CJAX16U","9197","7703357000039","7703357000039","PAQ","PAQ",1.000000,93,93,93,0,93,9075.63,10800.00,10800.00,"Lista 1: 10800.00000000",192.168.0.231,ACTUALIZAR_PRECIO
274,"Cereal Kellogg´s Zucaritas X190gr","CEREALES KELLOGGS 190G ZUCARITAS BOLSA","14750","7702103280183","7702103280183","OFE","OFE",1.000000,42,42,43,0,42,9915.97,11800.00,11800.00,"Lista 1: 11800.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
278,"Cereal Quaker Aritos X460gr","","20531","7702193850174","20531","","",1.000000,SIN_MATCH,SIN_MATCH,0,0,SIN_MATCH,15033.61,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
281,"Cereal Milo X380gr","CEREALES NESTLE 380G MILO BOLSA","22242","7702024627531","7702024627531","UND","UND",1.000000,18,18,18,0,18,20252.10,24100.00,24100.00,"Lista 1: 24100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
282,"Barras de Cereal Tosh Yogurt Griego X162gr","TOSH BARRA 162G YOGURT GRIEGO CAJA 6U","18637","7702007045390","7702007045390","CJA","CJA",1.000000,28,28,28,0,28,13277.31,15800.00,15800.00,"Lista 1: 15800.00000000",192.168.0.231,ACTUALIZAR_PRECIO
285,"Granola Maxi Granola X1000gr","GRANOLA NUTRIMAX 1000G BOLSA CJAX12U","13342","7707185554078","7707185554078","UND","UND",1.000000,195,195,241,0,195,15924.37,18950.00,18950.00,"Lista 1: 18950.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
286,"Granola Maxi Granola X500gr","GRANOLA NUTRIMAX 500G BOLSA CJAX24U","2613","7707185554016","7707185554016","UND","UND",1.000000,175,175,222,0,175,8655.46,10300.00,10300.00,"Lista 1: 10300.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
288,"Granola Tosh Avena y Pasas X300gr","TOSH GRANOLA 300G AVENA PASA BOLSA","19091","7702007059649","7702007059649","UND","UND",1.000000,20,20,36,0,20,10504.20,12500.00,12500.00,"Lista 1: 12500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
292,"Linaza Molida Solsemilla X400gr","LINAZA SOLSEMILLA 400G MOLIDA ZIPER","17956","7707332230763","7707332230763","UND","UND",1.000000,26,26,26,0,26,10571.43,11100.00,11100.00,"Lista 1: 11100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
293,"Linaza Pepa Solsemilla X500gr","LINAZA SOLSEMILLA 500G PEPA ZIPER","17957","7707332230718","7707332230718","UND","UND",1.000000,44,44,45,0,44,9327.73,11100.00,11100.00,"Lista 1: 11100.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
294,"Avena Hojuelas Don Pancho X180gr Econobolsa","AVENA PANCHO HOJUELA 180G PACX54U","3098","7702193101252","7702193101252","UND","UND",1.000000,471,471,472,0,471,2000.00,2100.00,2100.00,"Lista 1: 2100.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
295,"Avena Hojuelas Don Pancho Mega Bolsa X1200 gr","","13670","7702595483840","13670","","",1.000000,SIN_MATCH,SIN_MATCH,206,0,SIN_MATCH,9238.10,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
296,"Avena Hojuelas Don Pancho Mega Bolsa X600 gr","AVENA PANCHO HOJUELA 600G PACX21U","3099","7702193100491","7702193100491","UND","UND",1.000000,330,330,327,0,330,4571.43,4800.00,4800.00,"Lista 1: 4800.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
298,"Avena en Hojuelas Quaker Manzana y Canela X300gr","AVENA QUAKER HOJUELA 300G MANZANA CANELA","13186","7702193174003","7702193174003","UND","UND",1.000000,13,13,14,0,13,8523.81,8950.00,8950.00,"Lista 1: 8950.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
300,"Avena en Hojuelas Quaker Original X350gr","AVENA QUAKER HOJUELA 350G RESELLABLE","3103","7702193100675","7702193100675","UND","UND",1.000000,54,54,54,0,54,7238.10,7600.00,7600.00,"Lista 1: 7600.00000000",192.168.0.231,ACTUALIZAR_PRECIO
301,"Avena en Hojuelas Quaker Original X400gr","AVENA QUAKER HOJUELA 400G","18491","7702193100927","7702193100927","UND","UND",1.000000,112,112,113,0,112,4857.14,5100.00,5100.00,"Lista 1: 5100.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
303,"Avena Hojuelas Quaker X1100 gr","AVENA QUAKER HOJUELA 1.1KL PE","12897","7702193101313","7702193101313","UND","UND",1.000000,291,291,293,0,291,8523.81,8950.00,8950.00,"Lista 1: 8950.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
304,"Avena Hojuelas Integral Solsemilla X500gr","AVENA SOLSEMILLA HOJUELA 500G","17991","7707332230817","7707332230817","UND","UND",1.000000,56,56,57,0,56,6571.43,6900.00,6900.00,"Lista 1: 6900.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
306,"Avena en Hojuelas Toning X1100gr","AVENA TONING HOJUELA 1KL+100G PE","9009","7702622131577","7702622131577","UND","UND",1.000000,331,331,333,0,331,7809.52,8200.00,8200.00,"Lista 1: 8200.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
308,"Fécula de Maíz Maizena 380gr","FECULA MAIZENA 380G","2750","7702047003497","7702047003497","UND","UND",1.000000,0,0,0,0,0,12436.97,14800.00,14800.00,"Lista 1: 14800.00000000",192.168.0.231,ACTUALIZAR_PRECIO
309,"Fécula de Maíz Maizena 720gr","FECULA MAIZENA 720G ORIGINAL","26294","7702047140819","7702047140819","UND","UND",1.000000,92,92,92,0,92,18445.38,21950.00,21950.00,"Lista 1: 21950.00000000",192.168.0.231,ACTUALIZAR_PRECIO
310,"Fécula de Maíz Maizena 90gr","FECULA MAIZENA 90G","2751","7702047003466","7702047003466","UND","UND",1.000000,254,254,251,0,254,3319.33,3950.00,3950.00,"Lista 1: 3950.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
312,"Avena Molida Don Pancho Mega Bolsa X600 gr","AVENA PANCHO MOLI 600G PACX24","3097","7702193103119","7702193103119","UND","UND",1.000000,209,209,210,0,209,6238.10,6550.00,6550.00,"Lista 1: 6550.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
313,"Avena Sin Gluten Hojuelas Quaker X400gr","AVENA QUAKER HOJUELA 400G SIN GLUTEN","20323","7702193101320","7702193101320","UND","UND",1.000000,110,110,111,0,110,8095.24,8500.00,8500.00,"Lista 1: 8500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
314,"Avena Quaker Ricavena Instantánea X180gr","AVENA QUAKER RICAVENA 180G INSTANTANEA","20678","7702193149322","7702193149322","UND","UND",1.000000,0,0,0,0,0,4033.61,4800.00,4800.00,"Lista 1: 4800.00000000",192.168.0.231,ACTUALIZAR_PRECIO
317,"Avena Quaker Fresa Instantánea X300gr","AVENA QUAKER INST 300G FRESA","3102","7702193154005","7702193154005","UND","UND",1.000000,55,55,55,0,55,7394.96,8800.00,8800.00,"Lista 1: 8800.00000000",192.168.0.231,ACTUALIZAR_PRECIO
319,"Avena Quaker Vainilla Instantánea X300gr","AVENA QUAKER INST 300G VAINILLA","4255","7702193149162","7702193149162","UND","UND",1.000000,48,48,48,0,48,7394.96,8800.00,8800.00,"Lista 1: 8800.00000000",192.168.0.231,ACTUALIZAR_PRECIO
321,"Huevos de Codorniz X24 Und","","5080","7709940917159","5080","","",1.000000,SIN_MATCH,SIN_MATCH,18,0,SIN_MATCH,5900.00,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
323,"Huevo Doble O Tipo A Rojo X60 Und","HUEVO DOBLEO 60U A","16330","7709291464661","7709291464661","BAN","BAN",1.000000,380,380,382,0,380,26200.00,26200.00,26200.00,"Lista 1: 26200.00000000",192.168.0.231,ACTUALIZAR_STOCK
324,"Huevo Doble O Tipo AA Rojo X30 Und","HUEVO DOBLEO 30U AA","2418","7709291464623","7709291464623","BAN","BAN",1.000000,105,105,99,0,105,13700.00,13700.00,13700.00,"Lista 1: 13700.00000000",192.168.0.231,ACTUALIZAR_STOCK
331,"Huevos El Granjero Tipo Campesino X30 Und","HUEVO GRANJE AA 30U CAMPES CAJA","20571","7708658407181","7708658407181","BAN","BAN",1.000000,0,0,0,0,0,27800.00,20790.00,20790.00,"Lista 1: 20790.00000000",192.168.0.231,ACTUALIZAR_PRECIO
333,"Huevos El Granjero Tipo Extra X30 Und","","19206","7708658407785","19206","","",1.000000,SIN_MATCH,SIN_MATCH,0,0,SIN_MATCH,17890.00,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
334,"Pan Hamburguesa Bimbo Ajonjolí X4 Und X210gr","PAN BIMBO 210G HAMBURGUESA 4U CJAX15U","6720","7705326019295","7705326019295","PAQ","PAQ",1.000000,40,40,41,0,40,4100.00,4100.00,4100.00,"Lista 1: 4100.00000000",192.168.0.231,ACTUALIZAR_STOCK
337,"Pan Hamburguesa Bimbo Súper Ajonjolí X6 Und X525gr","PAN BIMBO 525G HAMBURGUESA 6U CJAX6U","20384","7705326076809","7705326076809","PAQ","PAQ",1.000000,17,17,18,0,17,8950.00,8950.00,8950.00,"Lista 1: 8950.00000000",192.168.0.231,ACTUALIZAR_STOCK
